"STOCK_CODE","STOCK_NAME","MARKET_TYPE","SECTOR","LISTED_DATE","STATUS"
"233990","질경이","KONEX","기타 화학제품 제조업",15/12/29,"ACTIVE"
"261780","차백신연구소","KOSDAQ","자연과학 및 공학 연구개발업",21/10/22,"ACTIVE"
"368030","창대정밀","KONEX","특수 목적용 기계 제조업",24/12/23,"ACTIVE"
"0011T0","채비","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",26/04/29,"ACTIVE"
"033250","체시스보통주","KOSPI","자동차 신품 부품 제조업",99/08/11,"ACTIVE"
"0082N0","카나프테라퓨틱스","KOSDAQ","자연과학 및 공학 연구개발업",26/03/16,"ACTIVE"
"323410","카카오뱅크보통주","KOSPI","은행 및 저축기관",21/08/06,"ACTIVE"
"035720","카카오보통주","KOSPI","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",17/07/10,"ACTIVE"
"042000","카페24","KOSDAQ","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",18/02/08,"ACTIVE"
"071850","캐스텍코리아","KOSDAQ","자동차 신품 부품 제조업",14/05/27,"ACTIVE"
"451760","컨텍","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",23/11/09,"ACTIVE"
"079190","케스피온","KOSDAQ","통신 및 방송 장비 제조업",05/11/29,"ACTIVE"
"415640","케이비발해인프라투융자회사보통주","KOSPI","신탁업 및 집합투자업",24/11/29,"ACTIVE"
"478390","케이비제29호기업인수목적","KOSDAQ","금융 지원 서비스업",24/06/21,"ACTIVE"
"192250","케이사인","KOSDAQ","소프트웨어 개발 및 공급업",14/04/28,"ACTIVE"
"029460","케이씨보통주","KOSPI","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",97/11/25,"ACTIVE"
"281820","케이씨텍보통주","KOSPI","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",17/12/05,"ACTIVE"
"093320","케이아이엔엑스","KOSDAQ","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",11/02/08,"ACTIVE"
"052900","케이엑스하이텍","KOSDAQ","플라스틱제품 제조업",05/01/18,"ACTIVE"
"039420","케이엘넷","KOSDAQ","전기 통신업",02/03/12,"ACTIVE"
"068100","케이웨더","KOSDAQ","일반 목적용 기계 제조업",24/02/22,"ACTIVE"
"381970","케이카보통주","KOSPI","자동차 판매업",21/10/13,"ACTIVE"
"030200","케이티보통주","KOSPI","전기 통신업",98/12/23,"ACTIVE"
"043610","케이티지니뮤직","KOSDAQ","영상·오디오물 제공 서비스업",00/07/20,"ACTIVE"
"042040","케이피엠테크","KOSDAQ","기타 전문 도매업",03/01/07,"ACTIVE"
"258610","케일럼","KOSDAQ","구조용 금속제품, 탱크 및 증기발생기 제조업",17/08/22,"ACTIVE"
"089010","켐트로닉스","KOSDAQ","기타 화학제품 제조업",07/01/17,"ACTIVE"
"052400","코나아이","KOSDAQ","소프트웨어 개발 및 공급업",01/10/18,"ACTIVE"
"046070","코다코","KOSDAQ","자동차 신품 부품 제조업",00/12/26,"ACTIVE"
"357120","코람코라이프인프라리츠보통주","KOSPI","부동산 임대 및 공급업",20/08/31,"ACTIVE"
"036690","코맥스","KOSDAQ","통신 및 방송 장비 제조업",00/01/18,"ACTIVE"
"049430","코메론","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",01/01/16,"ACTIVE"
"360350","코셈","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",24/02/23,"ACTIVE"
"005070","코스모신소재보통주","KOSPI","기타 화학제품 제조업",87/09/28,"ACTIVE"
"166480","코아스템켐온","KOSDAQ","의약품 제조업",15/06/26,"ACTIVE"
"003070","코오롱글로벌보통주","KOSPI","토목 건설업",78/09/15,"ACTIVE"
"021240","코웨이보통주","KOSPI","그외 기타 개인 서비스업",01/08/07,"ACTIVE"
"121850","코이즈","KOSDAQ","플라스틱제품 제조업",12/09/27,"ACTIVE"
"036420","콘텐트리중앙보통주","KOSPI","영화, 비디오물, 방송프로그램 제작 및 배급업",19/10/18,"ACTIVE"
"464490","쿼드메디슨","KOSDAQ","기초 의약물질 제조업",25/12/12,"ACTIVE"
"365270","큐라클","KOSDAQ","자연과학 및 공학 연구개발업",21/07/22,"ACTIVE"
"051780","큐로홀딩스","KOSDAQ","음·식료품 및 담배 소매업",01/06/26,"ACTIVE"
"405100","큐알티","KOSDAQ","그외 기타 전문, 과학 및 기술 서비스업",22/11/02,"ACTIVE"
"264900","크라운제과보통주","KOSPI","떡, 빵 및 과자류 제조업",17/04/11,"ACTIVE"
"040350","크레오에스지","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",02/01/10,"ACTIVE"
"237880","클리오","KOSDAQ","기타 화학제품 제조업",16/11/09,"ACTIVE"
"020120","키다리스튜디오보통주","KOSPI","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",96/07/03,"ACTIVE"
"0131D0","키움히어로제2호기업인수목적","KOSDAQ","금융 지원 서비스업",26/04/23,"ACTIVE"
"346010","타이드","KONEX","전자부품 제조업",22/12/28,"ACTIVE"
"476710","타조이엔터테인먼트","KONEX","창작 및 예술관련 서비스업",24/10/30,"ACTIVE"
"360070","탑머티리얼","KOSDAQ","일차전지 및 이차전지 제조업",22/10/18,"ACTIVE"
"134580","탑코미디어","KOSDAQ","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",13/11/26,"ACTIVE"
"006890","태경케미컬보통주","KOSPI","기초 화학물질 제조업",03/01/28,"ACTIVE"
"323280","태성","KOSDAQ","특수 목적용 기계 제조업",19/06/24,"ACTIVE"
"052960","태양3C","KONEX","자동차 부품 및 내장품 판매업",23/01/26,"ACTIVE"
"009410","태영건설보통주","KOSPI","토목 건설업",89/11/13,"ACTIVE"
"044490","태웅","KOSDAQ","기타 금속 가공제품 제조업",01/11/08,"ACTIVE"
"191420","테고사이언스","KOSDAQ","기초 의약물질 제조업",14/11/06,"ACTIVE"
"095610","테스","KOSDAQ","특수 목적용 기계 제조업",08/05/20,"ACTIVE"
"258050","테크트랜스","KONEX","기타 금속 가공제품 제조업",18/07/13,"ACTIVE"
"078000","텔코웨어 보통주","KOSPI","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",04/07/20,"ACTIVE"
"215480","토박스코리아","KOSDAQ","섬유, 의복, 신발 및 가죽제품 소매업",15/05/13,"ACTIVE"
"079970","투비소프트","KOSDAQ","소프트웨어 개발 및 공급업",10/06/01,"ACTIVE"
"290090","트윔","KOSDAQ","소프트웨어 개발 및 공급업",21/11/17,"ACTIVE"
"057680","티사이언티픽","KOSDAQ","소프트웨어 개발 및 공급업",02/06/18,"ACTIVE"
"064760","티씨케이","KOSDAQ GLOBAL","기타 비금속 광물제품 제조업",03/08/18,"ACTIVE"
"043220","티에스넥스젠","KOSDAQ","특수 목적용 기계 제조업",01/07/03,"ACTIVE"
"131290","티에스이","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",11/01/05,"ACTIVE"
"131100","티엔엔터테인먼트","KOSDAQ","영화, 비디오물, 방송프로그램 제작 및 배급업",11/06/14,"ACTIVE"
"217590","티엠씨보통주","KOSPI","절연선 및 케이블 제조업",25/12/15,"ACTIVE"
"004870","티웨이홀딩스보통주","KOSPI","시멘트, 석회, 플라스터 및 그 제품 제조업",77/06/30,"ACTIVE"
"069260","티케이지휴켐스보통주","KOSPI","기타 화학제품 제조업",02/10/07,"ACTIVE"
"217880","틸론","KONEX","소프트웨어 개발 및 공급업",15/05/28,"ACTIVE"
"288330","파라택시스 코리아","KOSDAQ","그외 기타 전문, 과학 및 기술 서비스업",19/12/20,"ACTIVE"
"043200","파루","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",00/07/19,"ACTIVE"
"150900","파수에이아이","KOSDAQ","소프트웨어 개발 및 공급업",13/10/18,"ACTIVE"
"368770","파이버프로","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",21/01/21,"ACTIVE"
"065690","파커스","KOSDAQ","고무제품 제조업",02/07/16,"ACTIVE"
"202960","판도라티비","KONEX","소프트웨어 개발 및 공급업",14/08/11,"ACTIVE"
"266350","팡스카이","KONEX","소프트웨어 개발 및 공급업",24/06/28,"ACTIVE"
"068050","팬엔터테인먼트","KOSDAQ","영화, 비디오물, 방송프로그램 제작 및 배급업",06/07/07,"ACTIVE"
"251970","펌텍코리아","KOSDAQ","플라스틱제품 제조업",19/07/04,"ACTIVE"
"001020","페이퍼코리아보통주","KOSPI","펄프, 종이 및 판지 제조업",76/06/26,"ACTIVE"
"090080","평화산업 주식회사 보통주","KOSPI","자동차 신품 부품 제조업",06/06/02,"ACTIVE"
"389140","포바이포","KOSDAQ","영화, 비디오물, 방송프로그램 제작 및 배급업",22/04/28,"ACTIVE"
"058430","포스코스틸리온보통주","KOSPI","1차 철강 제조업",02/08/16,"ACTIVE"
"189690","포시에스","KOSDAQ","소프트웨어 개발 및 공급업",15/02/11,"ACTIVE"
"472850","폰드그룹","KOSDAQ","섬유, 의복, 신발 및 가죽제품 소매업",24/02/02,"ACTIVE"
"039980","폴라리스에이아이","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",02/08/13,"ACTIVE"
"093380","풍강","KOSDAQ","기타 금속 가공제품 제조업",07/06/01,"ACTIVE"
"298060","풍전약품","KOSDAQ","의약품 제조업",20/06/17,"ACTIVE"
"370090","퓨런티어","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",22/02/23,"ACTIVE"
"334970","프레스티지바이오로직스","KOSDAQ","의약품 제조업",21/03/11,"ACTIVE"
"296160","프로젠","KONEX","자연과학 및 공학 연구개발업",23/11/15,"ACTIVE"
"335810","프리시젼바이오","KOSDAQ","의료용 기기 제조업",20/12/22,"ACTIVE"
"041590","플래스크","KOSDAQ","실내건축 및 건축마무리 공사업",02/11/01,"ACTIVE"
"075130","플랜티넷","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",05/06/10,"ACTIVE"
"023770","플레이위드코리아","KOSDAQ","소프트웨어 개발 및 공급업",94/11/07,"ACTIVE"
"300080","플리토","KOSDAQ","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",19/07/17,"ACTIVE"
"241820","피씨엘","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",17/02/23,"ACTIVE"
"237750","피앤씨테크","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",16/07/04,"ACTIVE"
"002230","피에스텍","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",91/01/04,"ACTIVE"
"024940","피엔풍년","KOSDAQ","생활용품 도매업",95/01/04,"ACTIVE"
"304840","피플바이오","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",20/10/19,"ACTIVE"
"378340","필에너지","KOSDAQ","특수 목적용 기계 제조업",23/07/14,"ACTIVE"
"475240","하나32호기업인수목적","KOSDAQ","금융 지원 서비스업",24/03/27,"ACTIVE"
"0101C0","하나36호기업인수목적","KOSDAQ","금융 지원 서비스업",25/12/22,"ACTIVE"
"039130","하나투어보통주","KOSPI","여행사 및 기타 여행보조 서비스업",11/11/01,"ACTIVE"
"450330","하스","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",24/07/03,"ACTIVE"
"160190","하이젠알앤엠","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",24/06/27,"ACTIVE"
"065650","하이퍼코퍼레이션","KOSDAQ","기계장비 및 관련 물품 도매업",03/01/21,"ACTIVE"
"005430","한국공항보통주","KOSPI","기타 운송관련 서비스업",76/12/28,"ACTIVE"
"025540","한국단자공업보통주","KOSPI","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",96/10/16,"ACTIVE"
"004090","한국석유공업보통주","KOSPI","기타 비금속 광물제품 제조업",77/06/25,"ACTIVE"
"017890","한국알콜산업","KOSDAQ","기타 화학제품 제조업",92/08/04,"ACTIVE"
"052690","한국전력기술 보통주","KOSPI","건축기술, 엔지니어링 및 관련 기술 서비스업",09/12/14,"ACTIVE"
"479880","한국제15호기업인수목적","KOSDAQ","금융 지원 서비스업",24/06/26,"ACTIVE"
"025890","한국주강보통주","KOSPI","특수 목적용 기계 제조업",97/07/18,"ACTIVE"
"017960","한국카본보통주","KOSPI","구조용 금속제품, 탱크 및 증기발생기 제조업",95/07/08,"ACTIVE"
"161390","한국타이어앤테크놀로지보통주","KOSPI","고무제품 제조업",12/10/04,"ACTIVE"
"037230","한국팩키지","KOSDAQ","골판지, 종이 상자 및 종이용기 제조업",99/12/21,"ACTIVE"
"030520","한글과컴퓨터","KOSDAQ GLOBAL","소프트웨어 개발 및 공급업",96/09/24,"ACTIVE"
"053690","한미글로벌건축사사무소보통주","KOSPI","건축기술, 엔지니어링 및 관련 기술 서비스업",09/06/23,"ACTIVE"
"009240","한샘보통주","KOSPI","생활용품 도매업",02/07/16,"ACTIVE"
"003680","한성기업보통주","KOSPI","수산물 가공 및 저장 처리업",89/01/26,"ACTIVE"
"009180","한솔로지스틱스보통주","KOSPI","기타 운송관련 서비스업",89/11/13,"ACTIVE"
"025750","한솔홈데코보통주","KOSPI","제재 및 목재 가공업",03/11/04,"ACTIVE"
"011700","한신기계공업보통주","KOSPI","일반 목적용 기계 제조업",87/07/24,"ACTIVE"
"009420","한올바이오파마보통주","KOSPI","의약품 제조업",89/12/18,"ACTIVE"
"005860","한일사료","KOSDAQ","동물용 사료 및 조제식품 제조업",94/11/07,"ACTIVE"
"003300","한일홀딩스보통주","KOSPI","시멘트, 석회, 플라스터 및 그 제품 제조업",69/11/20,"ACTIVE"
"130660","한전산업개발보통주","KOSPI","건축기술, 엔지니어링 및 관련 기술 서비스업",10/12/16,"ACTIVE"
"107640","한중엔시에스","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",24/06/24,"ACTIVE"
"009460","한창제지보통주","KOSPI","펄프, 종이 및 판지 제조업",87/12/23,"ACTIVE"
"098070","한텍","KOSDAQ","구조용 금속제품, 탱크 및 증기발생기 제조업",25/03/20,"ACTIVE"
"000880","한화보통주","KOSPI","기타 화학제품 제조업",76/06/24,"ACTIVE"
"012450","한화에어로스페이스보통주","KOSPI","항공기,우주선 및 부품 제조업",87/05/27,"ACTIVE"
"059270","해성에어로보틱스","KOSDAQ","기타 금속 가공제품 제조업",21/04/21,"ACTIVE"
"214180","헥토이노베이션","KOSDAQ","기타 정보 서비스업",15/06/30,"ACTIVE"
"086280","현대글로비스보통주","KOSPI","기타 운송관련 서비스업",05/12/26,"ACTIVE"
"048410","현대바이오사이언스","KOSDAQ","기타 화학제품 제조업",02/08/08,"ACTIVE"
"013520","화승코퍼레이션보통주","KOSPI","자동차 신품 부품 제조업",91/02/22,"ACTIVE"
"010660","화천기계보통주","KOSPI","특수 목적용 기계 제조업",88/12/12,"ACTIVE"
"094280","효성아이티엑스 보통주","KOSPI","기타 사업지원 서비스업",07/10/25,"ACTIVE"
"298040","효성중공업보통주","KOSPI","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",18/07/13,"ACTIVE"
"353190","휴럼","KOSDAQ","기타 식품 제조업",20/06/17,"ACTIVE"
"205470","휴마시스","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",14/12/01,"ACTIVE"
"028080","휴맥스홀딩스","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",97/04/16,"ACTIVE"
"263920","휴엠앤씨","KOSDAQ","그외 기타 제품 제조업",17/09/28,"ACTIVE"
"024060","흥구석유","KOSDAQ","기타 전문 도매업",94/12/07,"ACTIVE"
"037440","희림종합건축사사무소","KOSDAQ","건축기술, 엔지니어링 및 관련 기술 서비스업",00/02/03,"ACTIVE"
"025530","SJM홀딩스보통주","KOSPI","자동차 부품 및 내장품 판매업",97/02/12,"ACTIVE"
"063570","NICE인프라","KOSDAQ","기타 사업지원 서비스업",06/07/14,"ACTIVE"
"478340","나라스페이스테크놀로지","KOSDAQ","항공기,우주선 및 부품 제조업",25/12/17,"ACTIVE"
"064260","다날","KOSDAQ","소프트웨어 개발 및 공급업",04/07/23,"ACTIVE"
"065450","빅텍","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",03/02/05,"ACTIVE"
"060310","삼에스코리아","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",02/04/23,"ACTIVE"
"080470","성창오토텍","KOSDAQ","자동차 신품 부품 제조업",06/11/03,"ACTIVE"
"053450","세코닉스","KOSDAQ","사진장비 및 광학기기 제조업",01/08/09,"ACTIVE"
"048870","시너지이노베이션","KOSDAQ","의료용 기기 제조업",04/08/13,"ACTIVE"
"056700","신화인터텍","KOSDAQ","플라스틱제품 제조업",01/12/13,"ACTIVE"
"476040","오가노이드사이언스","KOSDAQ","자연과학 및 공학 연구개발업",25/05/09,"ACTIVE"
"049480","오픈베이스","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",01/01/09,"ACTIVE"
"382840","원준","KOSDAQ","특수 목적용 기계 제조업",21/10/07,"ACTIVE"
"095270","웨이브일렉트로닉스","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",07/09/12,"ACTIVE"
"011320","유니크","KOSDAQ","자동차 신품 부품 제조업",93/12/29,"ACTIVE"
"474490","유안타제16호기업인수목적","KOSDAQ","금융 지원 서비스업",24/05/02,"ACTIVE"
"039030","이오테크닉스","KOSDAQ GLOBAL","특수 목적용 기계 제조업",00/08/24,"ACTIVE"
"389470","인벤티지랩","KOSDAQ","자연과학 및 공학 연구개발업",22/11/22,"ACTIVE"
"064290","인텍플러스","KOSDAQ","특수 목적용 기계 제조업",11/01/05,"ACTIVE"
"084730","팅크웨어","KOSDAQ","통신 및 방송 장비 제조업",06/05/19,"ACTIVE"
"037030","파워넷","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",18/06/07,"ACTIVE"
"140860","파크시스템스","KOSDAQ GLOBAL","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",15/12/17,"ACTIVE"
"043370","피에이치에이","KOSDAQ","자동차 신품 부품 제조업",01/12/13,"ACTIVE"
"376180","피코그램","KOSDAQ","그외 기타 제품 제조업",21/11/03,"ACTIVE"
"101670","하이드로리튬","KOSDAQ","구조용 금속제품, 탱크 및 증기발생기 제조업",08/07/15,"ACTIVE"
"448900","한국피아이엠","KOSDAQ","자동차 신품 부품 제조업",25/04/04,"ACTIVE"
